wind_speed,clouds,day,month,condition_main,condition_description,condition_icon,average_feel,expected_percipitation,pop,zip_code
4.79,1,26,7,Clear,clear sky,01d,74.16250000000001,0.0,0.0,99107
10.47,99,19,7,Clouds,overcast clouds,04d,81.69749999999999,0.0,0.0,99341
15.86,6,20,7,Clear,clear sky,01d,77.0575,0.0,2.0,99341
14.38,0,21,7,Clear,clear sky,01d,72.215,0.0,1.0,99341
11.74,0,22,7,Clear,clear sky,01d,71.11500000000001,0.0,0.0,99341
7.78,0,23,7,Clear,clear sky,01d,76.8025,0.0,0.0,99341
4.56,0,24,7,Clear,clear sky,01d,80.4025,0.0,0.0,99341
16.26,1,25,7,Clear,clear sky,01d,80.06,0.0,0.0,99341
13.33,84,26,7,Clouds,broken clouds,04d,75.4525,0.0,0.0,99341
10.56,80,19,7,Clouds,broken clouds,04d,79.7,0.0,0.0,99144
14.38,2,20,7,Clear,clear sky,01d,75.025,0.0,3.0,99144
18.19,1,21,7,Clear,clear sky,01d,70.5125,0.0,7.000000000000001,99144
10.42,1,22,7,Clear,clear sky,01d,65.995,0.0,0.0,99144
11.16,8,23,7,Clear,clear sky,01d,72.2775,0.0,0.0,99144
7.87,0,24,7,Clear,clear sky,01d,76.12,0.0,0.0,99144
17.0,0,25,7,Clear,clear sky,01d,77.435,0.0,0.0,99144
12.66,18,26,7,Clouds,few clouds,02d,72.5925,0.0,0.0,99144
12.46,2,19,7,Clear,clear sky,01d,62.0725,0.0,0.0,98368
13.27,72,20,7,Clouds,broken clouds,04d,58.005,0.0,4.0,98368
14.94,93,21,7,Clouds,overcast clouds,04d,56.92750000000001,0.0,0.0,98368
11.52,6,22,7,Clear,clear sky,01d,57.0475,0.0,0.0,98368
11.18,12,23,7,Clouds,few clouds,02d,58.6,0.0,0.0,98368
11.05,8,24,7,Clear,clear sky,01d,61.225,0.0,0.0,98368
16.2,29,25,7,Clouds,scattered clouds,03d,59.99,0.0,0.0,98368
13.35,16,26,7,Clouds,few clouds,02d,57.88,0.0,0.0,98368
9.93,1,19,7,Clear,clear sky,01d,67.0275,0.0,0.0,98609
9.91,19,20,7,Clouds,few clouds,02d,63.8725,0.0,0.0,98609
10.02,9,21,7,Clear,clear sky,01d,59.705,0.0,0.0,98609
9.53,29,22,7,Clouds,scattered clouds,03d,63.582499999999996,0.0,0.0,98609
8.99,0,23,7,Clear,clear sky,01d,65.8275,0.0,0.0,98609
9.42,0,24,7,Clear,clear sky,01d,69.175,0.0,0.0,98609
10.74,0,25,7,Clear,clear sky,01d,65.16,0.0,0.0,98609
8.9,34,26,7,Clouds,scattered clouds,03d,61.3575,0.0,0.0,98609
15.86,100,19,7,Clouds,overcast clouds,04d,83.055,0.0,0.0,99371
21.32,6,20,7,Clear,clear sky,01d,79.61999999999999,0.0,14.000000000000002,99371
17.56,0,21,7,Clear,clear sky,01d,74.26,0.0,7.000000000000001,99371
14.97,0,22,7,Clear,clear sky,01d,71.57249999999999,0.0,0.0,99371
9.28,0,23,7,Clear,clear sky,01d,77.24249999999999,0.0,0.0,99371
4.12,0,24,7,Clear,clear sky,01d,80.125,0.0,0.0,99371
15.43,12,25,7,Clouds,few clouds,02d,81.7375,0.0,0.0,99371
14.56,38,26,7,Clouds,scattered clouds,03d,75.8675,0.0,0.0,99371
16.4,0,19,7,Clear,clear sky,01d,61.19250000000001,0.0,0.0,98324
17.9,17,20,7,Clouds,few clouds,02d,56.9025,0.0,0.0,98324
19.01,64,21,7,Clouds,broken clouds,04d,55.7325,0.0,0.0,98324
11.3,14,22,7,Clouds,few clouds,02d,56.010000000000005,0.0,0.0,98324
13.22,30,23,7,Clouds,scattered clouds,03d,58.12499999999999,0.0,0.0,98324
13.82,28,24,7,Clouds,scattered clouds,03d,60.44,0.0,0.0,98324
19.24,39,25,7,Clouds,scattered clouds,03d,58.1,0.0,0.0,98324
17.67,24,26,7,Clouds,few clouds,02d,56.435,0.0,0.0,98324
8.37,100,19,7,Clouds,overcast clouds,04d,74.9975,0.0,12.0,99401
7.78,100,20,7,Rain,light rain,10d,70.0375,2.5017,93.0,99401
10.45,0,21,7,Rain,light rain,10d,68.63250000000001,1.5015,77.0,99401
8.52,0,22,7,Clear,clear sky,01d,64.5975,0.0,0.0,99401
7.16,0,23,7,Clear,clear sky,01d,69.0025,0.0,0.0,99401
8.41,0,24,7,Clear,clear sky,01d,73.2525,0.0,0.0,99401
10.51,93,25,7,Clouds,overcast clouds,04d,74.8525,0.0,0.0,99401
6.46,93,26,7,Clouds,overcast clouds,04d,71.82249999999999,0.0,0.0,99401
8.9,1,19,7,Clear,clear sky,01d,69.015,0.0,0.0,98059
6.35,56,20,7,Clouds,broken clouds,04d,63.7075,0.0,4.0,98059
7.52,67,21,7,Clouds,broken clouds,04d,61.0775,0.0,0.0,98059
9.64,1,22,7,Clear,clear sky,01d,61.6975,0.0,0.0,98059
8.79,0,23,7,Clear,clear sky,01d,65.6825,0.0,0.0,98059
9.04,0,24,7,Clear,clear sky,01d,69.265,0.0,0.0,98059
6.44,0,25,7,Clear,clear sky,01d,65.7025,0.0,0.0,98059
7.02,19,26,7,Clouds,few clouds,02d,64.5575,0.0,0.0,98059
8.1,1,19,7,Clear,clear sky,01d,66.8775,0.0,0.0,98199
8.68,87,20,7,Clouds,overcast clouds,04d,61.75750000000001,0.0,4.0,98199
8.95,54,21,7,Clouds,broken clouds,04d,59.575,0.0,0.0,98199
9.42,1,22,7,Clear,clear sky,01d,59.96,0.0,0.0,98199
8.61,2,23,7,Clear,clear sky,01d,62.3625,0.0,0.0,98199
8.86,2,24,7,Clear,clear sky,01d,66.36250000000001,0.0,0.0,98199
8.84,5,25,7,Clear,clear sky,01d,64.66499999999999,0.0,0.0,98199
7.54,2,26,7,Clear,clear sky,01d,62.65,0.0,0.0,98199
11.27,0,19,7,Clear,clear sky,01d,67.8375,0.0,0.0,98349
9.73,70,20,7,Clouds,broken clouds,04d,63.602500000000006,0.0,4.0,98349
11.48,40,21,7,Clouds,scattered clouds,03d,60.705,0.0,0.0,98349
7.31,0,22,7,Clear,clear sky,01d,63.4375,0.0,0.0,98349
6.62,0,23,7,Clear,clear sky,01d,66.7825,0.0,0.0,98349
5.75,0,24,7,Clear,clear sky,01d,71.1725,0.0,0.0,98349
8.84,13,25,7,Clouds,few clouds,02d,66.5675,0.0,0.0,98349
6.46,6,26,7,Clear,clear sky,01d,64.08500000000001,0.0,0.0,98349
11.48,1,19,7,Clear,clear sky,01d,69.3775,0.0,0.0,98685
10.63,5,20,7,Clear,clear sky,01d,66.1275,0.0,0.0,98685
10.85,0,21,7,Clear,clear sky,01d,61.80749999999999,0.0,0.0,98685
10.38,2,22,7,Clear,clear sky,01d,65.76,0.0,0.0,98685
9.75,0,23,7,Clear,clear sky,01d,67.9525,0.0,0.0,98685
10.76,0,24,7,Clear,clear sky,01d,71.66749999999999,0.0,0.0,98685
11.25,0,25,7,Clear,clear sky,01d,67.7175,0.0,0.0,98685
8.93,71,26,7,Clouds,broken clouds,04d,64.0125,0.0,0.0,98685
8.81,65,19,7,Clouds,broken clouds,04d,78.5975,0.0,0.0,99129
10.45,0,20,7,Clear,clear sky,01d,74.2625,0.0,9.0,99129
13.11,4,21,7,Clear,clear sky,01d,70.285,0.0,8.0,99129
9.8,1,22,7,Clear,clear sky,01d,66.8575,0.0,0.0,99129
9.19,4,23,7,Clear,clear sky,01d,71.185,0.0,0.0,99129
6.46,0,24,7,Clear,clear sky,01d,75.6875,0.0,0.0,99129
12.3,0,25,7,Clear,clear sky,01d,77.05499999999999,0.0,0.0,99129
10.45,9,26,7,Clear,clear sky,01d,72.1925,0.0,0.0,99129
10.51,1,19,7,Clear,clear sky,01d,60.987500000000004,0.0,0.0,98614
12.37,39,20,7,Rain,light rain,10d,58.6,0.022000000000000002,20.0,98614
11.88,45,21,7,Clouds,scattered clouds,03d,57.925000000000004,0.0,7.000000000000001,98614
16.24,10,22,7,Clear,clear sky,01d,57.9525,0.0,0.0,98614
15.52,0,23,7,Clear,clear sky,01d,58.457499999999996,0.0,0.0,98614
15.03,7,24,7,Clear,clear sky,01d,59.7925,0.0,0.0,98614
15.26,82,25,7,Rain,light rain,10d,58.777499999999996,0.09000000000000001,20.0,98614
14.05,23,26,7,Clouds,few clouds,02d,57.6475,0.0,0.0,98614
10.74,0,19,7,Clear,clear sky,01d,68.3925,0.0,0.0,98674
10.92,12,20,7,Clouds,few clouds,02d,64.8725,0.0,0.0,98674
10.83,2,21,7,Clear,clear sky,01d,60.71,0.0,0.0,98674
9.69,8,22,7,Clear,clear sky,01d,65.09,0.0,0.0,98674
9.46,0,23,7,Clear,clear sky,01d,67.295,0.0,0.0,98674
10.18,0,24,7,Clear,clear sky,01d,70.67,0.0,0.0,98674
11.52,0,25,7,Clear,clear sky,01d,66.545,0.0,0.0,98674
9.35,50,26,7,Clouds,scattered clouds,03d,62.852500000000006,0.0,0.0,98674
11.65,1,19,7,Clear,clear sky,01d,68.4225,0.0,0.0,98446
9.42,34,20,7,Clouds,scattered clouds,03d,63.5575,0.0,2.0,98446
11.14,27,21,7,Clouds,scattered clouds,03d,60.465,0.0,0.0,98446
9.1,5,22,7,Clear,clear sky,01d,62.16,0.0,0.0,98446
8.99,0,23,7,Clear,clear sky,01d,65.8825,0.0,0.0,98446
8.52,0,24,7,Clear,clear sky,01d,70.37,0.0,0.0,98446
7.9,7,25,7,Clear,clear sky,01d,66.935,0.0,0.0,98446
7.14,53,26,7,Clouds,broken clouds,04d,64.215,0.0,0.0,98446
8.99,100,19,7,Clouds,overcast clouds,04d,78.4725,0.0,0.0,99013
11.45,6,20,7,Rain,light rain,10d,75.22749999999999,0.0286,22.0,99013
14.27,20,21,7,Clouds,few clouds,02d,70.88499999999999,0.0,22.0,99013
10.54,1,22,7,Clear,clear sky,01d,66.7075,0.0,0.0,99013
10.58,8,23,7,Clear,clear sky,01d,72.2575,0.0,0.0,99013
5.57,0,24,7,Clear,clear sky,01d,76.08000000000001,0.0,0.0,99013
13.78,0,25,7,Clear,clear sky,01d,77.7375,0.0,0.0,99013
11.83,8,26,7,Clear,clear sky,01d,73.0675,0.0,0.0,99013
6.67,1,19,7,Clear,clear sky,01d,67.3075,0.0,0.0,98345
7.52,86,20,7,Clouds,overcast clouds,04d,62.6075,0.0,4.0,98345
8.39,69,21,7,Clouds,broken clouds,04d,60.175,0.0,0.0,98345
8.32,1,22,7,Clear,clear sky,01d,61.15,0.0,0.0,98345
7.94,2,23,7,Clear,clear sky,01d,63.352500000000006,0.0,0.0,98345
7.78,3,24,7,Clear,clear sky,01d,67.145,0.0,0.0,98345
7.81,5,25,7,Clear,clear sky,01d,65.47749999999999,0.0,0.0,98345
7.61,2,26,7,Clear,clear sky,01d,63.45,0.0,0.0,98345
12.5,59,19,7,Clouds,broken clouds,04d,78.58,0.0,0.0,99361
15.14,40,20,7,Rain,light rain,10d,75.4125,0.375,50.0,99361
15.64,0,21,7,Clear,clear sky,01d,71.5725,0.0,28.999999999999996,99361
12.15,0,22,7,Clear,clear sky,01d,68.9275,0.0,0.0,99361
9.91,0,23,7,Clear,clear sky,01d,74.55999999999999,0.0,0.0,99361
7.52,0,24,7,Clear,clear sky,01d,79.5625,0.0,0.0,99361
16.22,88,25,7,Clouds,overcast clouds,04d,79.2075,0.0,0.0,99361
15.01,97,26,7,Clouds,overcast clouds,04d,74.1675,0.0,0.0,99361
10.6,1,19,7,Clear,clear sky,01d,61.67,0.0,0.0,98236
9.51,87,20,7,Rain,light rain,10d,56.662499999999994,0.0288,24.0,98236
11.5,50,21,7,Clouds,scattered clouds,03d,55.745000000000005,0.0,0.0,98236
9.71,0,22,7,Clear,clear sky,01d,55.67,0.0,0.0,98236
9.01,1,23,7,Clear,clear sky,01d,56.405,0.0,0.0,98236
9.71,2,24,7,Clear,clear sky,01d,59.1,0.0,0.0,98236
10.2,23,25,7,Clouds,few clouds,02d,58.565,0.0,0.0,98236
9.48,6,26,7,Clear,clear sky,01d,56.807500000000005,0.0,0.0,98236
8.99,1,19,7,Clear,clear sky,01d,67.74000000000001,0.0,0.0,98329
4.65,78,20,7,Clouds,broken clouds,04d,63.1575,0.0,4.0,98329
7.67,58,21,7,Clouds,broken clouds,04d,60.31,0.0,0.0,98329
8.25,0,22,7,Clear,clear sky,01d,62.25,0.0,0.0,98329
7.4,0,23,7,Clear,clear sky,01d,65.7875,0.0,0.0,98329
6.58,0,24,7,Clear,clear sky,01d,70.005,0.0,0.0,98329
4.36,18,25,7,Clouds,few clouds,02d,66.1425,0.0,0.0,98329
3.4,5,26,7,Clear,clear sky,01d,64.015,0.0,0.0,98329
6.8,59,19,7,Clouds,broken clouds,04d,81.39,0.0,0.0,99005
10.94,84,20,7,Rain,light rain,10d,77.1575,0.3528,49.0,99005
12.46,36,21,7,Clouds,scattered clouds,03d,73.8775,0.0,41.0,99005
10.2,2,22,7,Clear,clear sky,01d,69.83000000000001,0.0,0.0,99005
10.02,6,23,7,Clear,clear sky,01d,74.065,0.0,0.0,99005
3.56,0,24,7,Clear,clear sky,01d,78.175,0.0,0.0,99005
12.88,0,25,7,Clear,clear sky,01d,80.0125,0.0,0.0,99005
11.01,10,26,7,Clear,clear sky,01d,75.875,0.0,0.0,99005
8.48,60,19,7,Clouds,broken clouds,04d,81.015,0.0,0.0,99202
10.83,90,20,7,Rain,light rain,10d,76.58999999999999,0.606,60.0,99202
11.95,14,21,7,Rain,light rain,10d,73.2425,0.1976,52.0,99202
10.29,1,22,7,Clear,clear sky,01d,69.345,0.0,0.0,99202
9.98,3,23,7,Clear,clear sky,01d,74.13499999999999,0.0,0.0,99202
3.22,0,24,7,Clear,clear sky,01d,78.1825,0.0,0.0,99202
14.05,0,25,7,Clear,clear sky,01d,79.74249999999999,0.0,0.0,99202
11.3,17,26,7,Clouds,few clouds,02d,75.07,0.0,0.0,99202
9.17,1,19,7,Clear,clear sky,01d,67.97749999999999,0.0,0.0,98398
7.23,16,20,7,Clouds,few clouds,02d,62.7325,0.0,1.0,98398
9.66,9,21,7,Clear,clear sky,01d,59.192499999999995,0.0,0.0,98398
8.5,10,22,7,Clear,clear sky,01d,60.772499999999994,0.0,0.0,98398
8.34,0,23,7,Clear,clear sky,01d,65.4125,0.0,0.0,98398
8.21,0,24,7,Clear,clear sky,01d,69.8725,0.0,0.0,98398
6.96,1,25,7,Clear,clear sky,01d,65.835,0.0,0.0,98398
5.44,48,26,7,Clouds,scattered clouds,03d,63.1375,0.0,0.0,98398
8.05,0,19,7,Clear,clear sky,01d,58.56,0.0,0.0,98637
9.64,49,20,7,Clouds,scattered clouds,03d,56.0075,0.0,0.0,98637
9.4,53,21,7,Clouds,broken clouds,04d,55.0275,0.0,4.0,98637
9.95,9,22,7,Clear,clear sky,01d,55.3225,0.0,0.0,98637
9.31,0,23,7,Clear,clear sky,01d,56.6025,0.0,0.0,98637
9.28,4,24,7,Clear,clear sky,01d,60.072500000000005,0.0,0.0,98637
9.84,61,25,7,Clouds,broken clouds,04d,55.497499999999995,0.0,0.0,98637
9.73,19,26,7,Clouds,few clouds,02d,54.065,0.0,0.0,98637
16.33,2,19,7,Clear,clear sky,01d,83.0125,0.0,0.0,98951
14.29,0,20,7,Clear,clear sky,01d,77.065,0.0,0.0,98951
13.18,0,21,7,Clear,clear sky,01d,72.315,0.0,0.0,98951
6.04,0,22,7,Clear,clear sky,01d,73.7375,0.0,0.0,98951
7.83,0,23,7,Clear,clear sky,01d,79.41499999999999,0.0,0.0,98951
5.53,0,24,7,Clear,clear sky,01d,84.3325,0.0,0.0,98951
12.8,0,25,7,Clear,clear sky,01d,81.655,0.0,0.0,98951
7.54,100,26,7,Clouds,overcast clouds,04d,77.52,0.0,0.0,98951
9.6,1,19,7,Clear,clear sky,01d,62.8225,0.0,0.0,98358
9.13,74,20,7,Clouds,broken clouds,04d,58.38,0.0,4.0,98358
11.65,78,21,7,Clouds,broken clouds,04d,57.31,0.0,0.0,98358
9.55,4,22,7,Clear,clear sky,01d,57.495000000000005,0.0,0.0,98358
8.86,6,23,7,Clear,clear sky,01d,58.7075,0.0,0.0,98358
9.35,5,24,7,Clear,clear sky,01d,61.115,0.0,0.0,98358
11.27,25,25,7,Clouds,scattered clouds,03d,60.3925,0.0,0.0,98358
8.46,10,26,7,Clear,clear sky,01d,58.2675,0.0,0.0,98358
9.55,0,19,7,Clear,clear sky,01d,64.99,0.0,0.0,98522
10.0,27,20,7,Clouds,scattered clouds,03d,60.525,0.0,0.0,98522
10.16,83,21,7,Clouds,broken clouds,04d,57.839999999999996,0.0,0.0,98522
7.47,24,22,7,Clouds,few clouds,02d,60.824999999999996,0.0,0.0,98522
7.9,0,23,7,Clear,clear sky,01d,64.01249999999999,0.0,0.0,98522
8.12,0,24,7,Clear,clear sky,01d,67.83250000000001,0.0,0.0,98522
9.55,9,25,7,Clear,clear sky,01d,60.925000000000004,0.0,0.0,98522
9.28,47,26,7,Clouds,scattered clouds,03d,58.51499999999999,0.0,0.0,98522
6.76,0,19,7,Clear,clear sky,01d,61.214999999999996,0.0,0.0,98287
6.89,5,20,7,Clear,clear sky,01d,57.6625,0.0,0.0,98287
6.49,65,21,7,Clouds,broken clouds,04d,54.232499999999995,0.0,0.0,98287
7.14,0,22,7,Clear,clear sky,01d,55.5725,0.0,0.0,98287
6.6,0,23,7,Clear,clear sky,01d,59.745000000000005,0.0,0.0,98287
6.24,0,24,7,Clear,clear sky,01d,65.2625,0.0,0.0,98287
7.45,2,25,7,Clear,clear sky,01d,60.324999999999996,0.0,0.0,98287
6.69,0,26,7,Clear,clear sky,01d,56.905,0.0,0.0,98287
8.43,1,19,7,Clear,clear sky,01d,68.435,0.0,0.0,98104
8.32,87,20,7,Clouds,overcast clouds,04d,63.1625,0.0,4.0,98104
8.68,58,21,7,Clouds,broken clouds,04d,60.85249999999999,0.0,0.0,98104
9.62,1,22,7,Clear,clear sky,01d,61.567499999999995,0.0,0.0,98104
8.7,1,23,7,Clear,clear sky,01d,64.3375,0.0,0.0,98104
8.95,1,24,7,Clear,clear sky,01d,68.265,0.0,0.0,98104
8.5,3,25,7,Clear,clear sky,01d,65.9325,0.0,0.0,98104
7.65,2,26,7,Clear,clear sky,01d,64.62,0.0,0.0,98104
8.99,60,19,7,Clouds,broken clouds,04d,79.61,0.0,0.0,99203
11.16,89,20,7,Rain,light rain,10d,75.01,0.624,60.0,99203
12.17,13,21,7,Rain,light rain,10d,71.655,0.27040000000000003,52.0,99203
10.85,1,22,7,Clear,clear sky,01d,67.6925,0.0,0.0,99203
10.11,2,23,7,Clear,clear sky,01d,72.6325,0.0,0.0,99203
3.18,0,24,7,Clear,clear sky,01d,76.72,0.0,0.0,99203
14.63,0,25,7,Clear,clear sky,01d,78.05749999999999,0.0,0.0,99203
11.48,17,26,7,Clouds,few clouds,02d,73.4475,0.0,0.0,99203
8.99,90,19,7,Clouds,overcast clouds,04d,80.88499999999999,0.0,0.0,99204
11.01,87,20,7,Rain,light rain,10d,76.5,0.5973999999999999,57.99999999999999,99204
12.17,17,21,7,Rain,light rain,10d,73.1425,0.12,50.0,99204
10.94,1,22,7,Clear,clear sky,01d,69.3225,0.0,0.0,99204
10.13,3,23,7,Clear,clear sky,01d,74.1825,0.0,0.0,99204
3.02,0,24,7,Clear,clear sky,01d,78.215,0.0,0.0,99204
14.41,0,25,7,Clear,clear sky,01d,79.6875,0.0,0.0,99204
11.52,15,26,7,Clouds,few clouds,02d,75.0,0.0,0.0,99204
8.79,1,19,7,Clear,clear sky,01d,67.33749999999999,0.0,0.0,98075
6.44,39,20,7,Clouds,scattered clouds,03d,62.6925,0.0,4.0,98075
7.81,66,21,7,Clouds,broken clouds,04d,60.167500000000004,0.0,0.0,98075
9.06,1,22,7,Clear,clear sky,01d,60.352500000000006,0.0,0.0,98075
8.28,0,23,7,Clear,clear sky,01d,64.275,0.0,0.0,98075
8.66,0,24,7,Clear,clear sky,01d,67.835,0.0,0.0,98075
6.89,0,25,7,Clear,clear sky,01d,64.87,0.0,0.0,98075
6.58,22,26,7,Clouds,few clouds,02d,62.227500000000006,0.0,0.0,98075
10.18,0,19,7,Clear,clear sky,01d,60.215,0.0,0.0,98535
12.97,79,20,7,Clouds,broken clouds,04d,57.7675,0.0,0.0,98535
12.77,56,21,7,Clouds,broken clouds,04d,57.06999999999999,0.0,0.0,98535
16.28,17,22,7,Clouds,few clouds,02d,56.8875,0.0,0.0,98535
16.58,2,23,7,Clear,clear sky,01d,58.082499999999996,0.0,0.0,98535
18.05,24,24,7,Clouds,few clouds,02d,59.565,0.0,0.0,98535
20.2,21,25,7,Clouds,few clouds,02d,58.127500000000005,0.0,0.0,98535
17.0,8,26,7,Clear,clear sky,01d,57.025,0.0,0.0,98535
11.56,1,19,7,Clear,clear sky,01d,67.19250000000001,0.0,0.0,98351
10.45,64,20,7,Clouds,broken clouds,04d,62.839999999999996,0.0,3.0,98351
11.74,35,21,7,Clouds,scattered clouds,03d,60.0275,0.0,0.0,98351
6.78,1,22,7,Clear,clear sky,01d,62.6525,0.0,0.0,98351
6.29,0,23,7,Clear,clear sky,01d,66.2475,0.0,0.0,98351
5.44,0,24,7,Clear,clear sky,01d,70.535,0.0,0.0,98351
10.02,10,25,7,Clear,clear sky,01d,65.70500000000001,0.0,0.0,98351
7.27,12,26,7,Clouds,few clouds,02d,63.2775,0.0,0.0,98351
3.04,1,19,7,Clear,clear sky,01d,67.5775,0.0,0.0,98393
5.91,87,20,7,Clouds,overcast clouds,04d,62.675,0.0,4.0,98393
5.41,74,21,7,Clouds,broken clouds,04d,60.0075,0.0,0.0,98393
8.41,1,22,7,Clear,clear sky,01d,61.3575,0.0,0.0,98393
7.94,1,23,7,Clear,clear sky,01d,64.3725,0.0,0.0,98393
7.36,1,24,7,Clear,clear sky,01d,67.9075,0.0,0.0,98393
7.27,10,25,7,Clear,clear sky,01d,65.61500000000001,0.0,0.0,98393
5.48,2,26,7,Clear,clear sky,01d,63.855000000000004,0.0,0.0,98393
21.99,98,19,7,Clouds,overcast clouds,04d,76.4675,0.0,0.0,99356
19.86,0,20,7,Clear,clear sky,01d,70.96000000000001,0.0,0.0,99356
22.46,0,21,7,Clear,clear sky,01d,66.52250000000001,0.0,0.0,99356
9.35,0,22,7,Clear,clear sky,01d,69.3225,0.0,0.0,99356
10.76,0,23,7,Clear,clear sky,01d,74.8575,0.0,0.0,99356
9.91,0,24,7,Clear,clear sky,01d,79.4975,0.0,0.0,99356
22.93,22,25,7,Clouds,few clouds,02d,75.85499999999999,0.0,0.0,99356
17.87,100,26,7,Clouds,overcast clouds,04d,69.3,0.0,0.0,99356
5.73,0,19,7,Clear,clear sky,01d,62.057500000000005,0.0,0.0,98132
6.53,8,20,7,Clear,clear sky,01d,57.245,0.0,1.0,98132
6.51,24,21,7,Clouds,few clouds,02d,54.8825,0.0,0.0,98132
6.87,3,22,7,Clear,clear sky,01d,54.269999999999996,0.0,0.0,98132
6.58,0,23,7,Clear,clear sky,01d,58.455,0.0,0.0,98132
6.8,0,24,7,Clear,clear sky,01d,63.635000000000005,0.0,0.0,98132
5.95,0,25,7,Clear,clear sky,01d,60.197500000000005,0.0,0.0,98132
5.61,28,26,7,Clouds,scattered clouds,03d,56.865,0.0,0.0,98132
8.77,1,19,7,Clear,clear sky,01d,67.765,0.0,0.0,98122
8.32,88,20,7,Clouds,overcast clouds,04d,62.5725,0.0,4.0,98122
8.99,57,21,7,Clouds,broken clouds,04d,60.315,0.0,0.0,98122
9.73,0,22,7,Clear,clear sky,01d,60.9575,0.0,0.0,98122
8.79,1,23,7,Clear,clear sky,01d,63.6575,0.0,0.0,98122
9.04,1,24,7,Clear,clear sky,01d,67.7175,0.0,0.0,98122
8.61,2,25,7,Clear,clear sky,01d,65.38,0.0,0.0,98122
7.87,2,26,7,Clear,clear sky,01d,63.985,0.0,0.0,98122
9.53,0,19,7,Clear,clear sky,01d,61.035,0.0,0.0,98644
11.77,22,20,7,Rain,light rain,10d,58.477500000000006,0.022000000000000002,20.0,98644
11.99,20,21,7,Rain,light rain,10d,58.019999999999996,0.020000000000000004,20.0,98644
18.75,12,22,7,Clouds,few clouds,02d,57.7175,0.0,0.0,98644
17.9,0,23,7,Clear,clear sky,01d,58.192499999999995,0.0,0.0,98644
17.87,16,24,7,Clouds,few clouds,02d,59.13,0.0,0.0,98644
18.79,79,25,7,Rain,light rain,10d,58.55499999999999,0.09200000000000001,20.0,98644
14.52,15,26,7,Clouds,few clouds,02d,57.745,0.0,0.0,98644
10.69,0,19,7,Clear,clear sky,01d,66.4425,0.0,0.0,98576
9.15,30,20,7,Clouds,scattered clouds,03d,61.54749999999999,0.0,0.0,98576
10.45,28,21,7,Clouds,scattered clouds,03d,58.917500000000004,0.0,0.0,98576
6.35,16,22,7,Clouds,few clouds,02d,61.599999999999994,0.0,0.0,98576
6.96,0,23,7,Clear,clear sky,01d,65.17750000000001,0.0,0.0,98576
7.94,0,24,7,Clear,clear sky,01d,69.425,0.0,0.0,98576
9.62,3,25,7,Clear,clear sky,01d,64.075,0.0,0.0,98576
7.67,61,26,7,Clouds,broken clouds,04d,61.0475,0.0,0.0,98576
18.9,100,19,7,Clouds,overcast clouds,04d,81.315,0.0,0.0,99359
21.94,15,20,7,Clouds,few clouds,02d,79.67250000000001,0.0,28.000000000000004,99359
20.92,0,21,7,Clear,clear sky,01d,75.05000000000001,0.0,18.0,99359
17.69,0,22,7,Clear,clear sky,01d,72.2475,0.0,0.0,99359
10.33,0,23,7,Clear,clear sky,01d,76.49000000000001,0.0,0.0,99359
5.3,0,24,7,Clear,clear sky,01d,80.6325,0.0,0.0,99359
18.32,46,25,7,Clouds,scattered clouds,03d,81.7775,0.0,0.0,99359
16.78,68,26,7,Clouds,broken clouds,04d,76.36,0.0,0.0,99359
12.26,1,19,7,Clear,clear sky,01d,68.4175,0.0,0.0,98439
10.29,47,20,7,Clouds,scattered clouds,03d,63.589999999999996,0.0,2.0,98439
11.63,33,21,7,Clouds,scattered clouds,03d,60.765,0.0,0.0,98439
8.37,4,22,7,Clear,clear sky,01d,62.897499999999994,0.0,0.0,98439
8.52,0,23,7,Clear,clear sky,01d,66.6375,0.0,0.0,98439
8.23,0,24,7,Clear,clear sky,01d,71.0375,0.0,0.0,98439
8.86,10,25,7,Clear,clear sky,01d,66.995,0.0,0.0,98439
7.92,46,26,7,Clouds,scattered clouds,03d,64.3275,0.0,0.0,98439
8.3,12,19,7,Clouds,few clouds,02d,69.5725,0.0,0.0,98030
6.02,47,20,7,Clouds,scattered clouds,03d,64.19,0.0,4.0,98030
8.08,43,21,7,Clouds,scattered clouds,03d,61.1825,0.0,0.0,98030
9.93,2,22,7,Clear,clear sky,01d,62.1425,0.0,0.0,98030
9.08,0,23,7,Clear,clear sky,01d,65.815,0.0,0.0,98030
8.97,0,24,7,Clear,clear sky,01d,70.0375,0.0,0.0,98030
6.38,3,25,7,Clear,clear sky,01d,67.055,0.0,0.0,98030
4.63,32,26,7,Clouds,scattered clouds,03d,65.58500000000001,0.0,0.0,98030
12.41,1,19,7,Clear,clear sky,01d,68.8875,0.0,0.0,98405
9.89,71,20,7,Clouds,broken clouds,04d,63.957499999999996,0.0,4.0,98405
11.7,51,21,7,Clouds,broken clouds,04d,61.08,0.0,0.0,98405
10.04,2,22,7,Clear,clear sky,01d,63.125,0.0,0.0,98405
9.48,0,23,7,Clear,clear sky,01d,67.09,0.0,0.0,98405
8.52,0,24,7,Clear,clear sky,01d,71.3025,0.0,0.0,98405
7.23,18,25,7,Clouds,few clouds,02d,68.09,0.0,0.0,98405
8.03,35,26,7,Clouds,scattered clouds,03d,65.68249999999999,0.0,0.0,98405
7.09,2,19,7,Clear,clear sky,01d,64.99000000000001,0.0,0.0,98325
